시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
경상남도 양산시 물금읍 가촌리,1272-10,1272,10,이지더원1차에듀파크,59.9906,202111,8,"29,900",17,2016,새실로 53,,중개거래,경남 양산시
경상남도 양산시 물금읍 가촌리,1272-10,1272,10,이지더원1차에듀파크,59.9906,202111,11,"29,200",5,2016,새실로 53,,중개거래,경남 양산시
경상남도 양산시 물금읍 가촌리,1274-1,1274,1,이지더원2차,75.7475,202111,4,"42,000",24,2017,물금로 75,,중개거래,경남 양산시
경상남도 양산시 물금읍 가촌리,1274-1,1274,1,이지더원2차,75.7475,202111,6,"42,300",23,2017,물금로 75,,중개거래,경남 양산시
경상남도 양산시 물금읍 가촌리,1274-1,1274,1,이지더원2차,75.7475,202111,9,"37,900",3,2017,물금로 75,,중개거래,경남 양산시
경상남도 양산시 물금읍 가촌리,1274-1,1274,1,이지더원2차,84.8509,202111,10,"49,400",18,2017,물금로 75,,중개거래,"경남 양산시, 부산 해운대구"
경상남도 양산시 물금읍 가촌리,1281,1281,0,힐데스하임,77.9627,202111,5,"38,800",20,2016,야리로 75,,중개거래,경남 양산시
경상남도 양산시 물금읍 가촌리,1281,1281,0,힐데스하임,77.9627,202111,10,"39,000",2,2016,야리로 75,,중개거래,"경남 양산시, 부산 남구"
경상남도 양산시 물금읍 물금리,496,496,0,삼전무지개,65.31,202111,11,"10,500",15,1992,원동로 59,,중개거래,경남 양산시
경상남도 양산시 물금읍 물금리,496,496,0,삼전무지개,59.745,202111,29,"6,150",6,1992,원동로 59,,중개거래,경남 양산시
경상남도 양산시 물금읍 물금리,800-2,800,2,양산이지더원5차아파트,84.912,202111,6,"51,500",16,2017,물금로 57,,중개거래,경남 양산시
경상남도 양산시 물금읍 물금리,800-2,800,2,양산이지더원5차아파트,75.914,202111,29,"39,450",8,2017,물금로 57,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-3,502,3,그린피아,49.74,202111,1,"16,000",2,1990,오봉로 185,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-3,502,3,그린피아,49.94,202111,15,"16,400",6,1990,오봉로 185,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-3,502,3,그린피아,49.74,202111,23,"16,000",5,1990,오봉로 185,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-3,502,3,그린피아,49.74,202111,23,"16,000",5,1990,오봉로 185,20211206,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,49.98,202111,2,"8,450",12,1995,오봉로 165,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,59.8,202111,5,"12,000",11,1995,오봉로 165,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,49.98,202111,5,"7,900",5,1995,오봉로 165,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,49.98,202111,9,"8,250",9,1995,오봉로 165,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,49.98,202111,9,"7,500",8,1995,오봉로 165,,직거래,-
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,39.715,202111,10,"6,500",8,1995,오봉로 165,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,49.98,202111,11,"8,100",2,1995,오봉로 165,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,59.63,202111,15,"12,100",6,1995,오봉로 165,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,59.63,202111,19,"12,250",4,1995,오봉로 165,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,49.98,202111,22,"7,200",2,1995,오봉로 165,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,59.8,202111,23,"11,800",4,1995,오봉로 165,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,549,549,0,덕산타운,85.57,202111,13,"17,500",8,1993,오봉로 29,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Apr-85,2785,4,반도유보라3차아파트,59.9486,202111,16,"30,000",15,2013,서들로 179,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Apr-85,2785,4,반도유보라3차아파트,59.9486,202111,24,"29,970",19,2013,서들로 179,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Apr-85,2785,4,반도유보라3차아파트,59.9551,202111,26,"30,500",10,2013,서들로 179,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Apr-85,2785,4,반도유보라3차아파트,59.9486,202111,27,"30,000",25,2013,서들로 179,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Feb-68,2768,2,반도유보라4차,93.851,202111,27,"58,900",27,2014,백호로 91,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,717-1,717,1,삼위로얄,84.9,202111,23,"13,300",6,1992,동중7길 21,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-4,502,4,성원,49.89,202111,7,"8,550",12,1996,오봉로 179,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-4,502,4,성원,49.89,202111,8,"8,600",2,1996,오봉로 179,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-4,502,4,성원,49.89,202111,20,"8,500",5,1996,오봉로 179,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Jan-13,2713,1,신창비바패밀리,59.969,202111,10,"24,000",16,2009,신주로 69,,직거래,-
경상남도 양산시 물금읍 범어리,Jan-13,2713,1,신창비바패밀리,115.093,202111,11,"47,000",3,2009,신주로 69,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Aug-73,2673,8,양산2차e-편한세상,84.99,202111,3,"34,000",13,2007,신주로 35,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Aug-73,2673,8,양산2차e-편한세상,118.2,202111,23,"47,700",16,2007,신주로 35,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,476,476,0,양산경동메르빌,67.3749,202111,5,"21,600",7,2013,동중7길 24,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,476,476,0,양산경동메르빌,67.3749,202111,6,"22,300",14,2013,동중7길 24,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,476,476,0,양산경동메르빌,67.3749,202111,6,"22,300",14,2013,동중7길 24,20211130,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,476,476,0,양산경동메르빌,67.3749,202111,7,"21,900",6,2013,동중7길 24,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Apr-73,2673,4,양산물금대방노블랜드1차,59.9711,202111,6,"35,800",20,2014,신주1길 46,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Apr-73,2673,4,양산물금대방노블랜드1차,84.9409,202111,13,"43,700",12,2014,신주1길 46,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Apr-73,2673,4,양산물금대방노블랜드1차,59.9948,202111,24,"31,000",18,2014,신주1길 46,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Apr-10,2710,4,양산신도시3차동원로얄듀크비스타,84.9959,202111,8,"54,500",28,2017,범구로 28,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Apr-10,2710,4,양산신도시3차동원로얄듀크비스타,84.9959,202111,8,"54,500",28,2017,범구로 28,20211207,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Apr-10,2710,4,양산신도시3차동원로얄듀크비스타,84.9959,202111,27,"52,800",7,2017,범구로 28,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,2712-14,2712,14,양산신도시반도유보라2차,84.973,202111,5,"43,500",6,2013,범어로 57,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,2712-14,2712,14,양산신도시반도유보라2차,63.743,202111,30,"34,400",7,2013,범어로 57,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Jan-12,2712,1,양산신도시현진에버빌,132.726,202111,5,"60,000",9,2008,신주로 64,,직거래,-
경상남도 양산시 물금읍 범어리,Jan-12,2712,1,양산신도시현진에버빌,95.287,202111,13,"44,000",17,2008,신주로 64,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Jan-12,2712,1,양산신도시현진에버빌,132.726,202111,14,"62,000",19,2008,신주로 64,,직거래,-
경상남도 양산시 물금읍 범어리,Jun-76,2676,6,우남퍼스트빌,59.9093,202111,6,"26,250",13,2007,신주로 40,,중개거래,"경남 김해시, 경남 양산시"
경상남도 양산시 물금읍 범어리,Jun-76,2676,6,우남퍼스트빌,128.5994,202111,8,"48,500",11,2007,신주로 40,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Jun-76,2676,6,우남퍼스트빌,84.9673,202111,10,"36,850",8,2007,신주로 40,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Dec-12,2712,12,우미린,59.9768,202111,5,"31,000",19,2013,범어로 77,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Dec-12,2712,12,우미린,59.9915,202111,6,"30,500",4,2013,범어로 77,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,Dec-12,2712,12,우미린,59.9747,202111,9,"31,400",8,2013,범어로 77,,중개거래,"경남 김해시, 경남 양산시"
경상남도 양산시 물금읍 범어리,Dec-12,2712,12,우미린,59.9747,202111,12,"30,000",5,2013,범어로 77,,직거래,-
경상남도 양산시 물금읍 범어리,Dec-12,2712,12,우미린,59.9768,202111,30,"30,000",6,2013,범어로 77,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,2676-15,2676,15,일신건영휴먼빌,84.9603,202111,6,"34,900",9,2007,범어로 11,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,789,789,0,주공3,59.12,202111,18,"28,000",2,1990,동중1길 7,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,789,789,0,주공3,59.12,202111,20,"29,800",3,1990,동중1길 7,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,682-1,682,1,현대1,60.75,202111,11,"13,000",10,1996,오봉로 180,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,682-1,682,1,현대1,60.75,202111,22,"13,000",7,1996,오봉로 180,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,682-1,682,1,현대1,60.49,202111,30,"13,300",7,1996,오봉로 180,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,682-1,682,1,현대2,60.75,202111,4,"12,500",12,1996,오봉로 180,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,682-1,682,1,현대2,75.02,202111,5,"16,800",9,1996,오봉로 180,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,682-1,682,1,현대2,75.02,202111,6,"16,500",4,1996,오봉로 180,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,549-1,549,1,황전범어타운,88.98,202111,6,"18,900",10,1994,오봉로 15,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,2676-13,2676,13,효성백년가약,123.483,202111,1,"44,900",18,2007,범어로 33,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,2676-13,2676,13,효성백년가약,59.981,202111,6,"27,200",15,2007,범어로 33,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,2676-13,2676,13,효성백년가약,104.594,202111,21,"40,000",21,2007,범어로 33,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,2676-13,2676,13,효성백년가약,104.594,202111,22,"35,000",16,2007,범어로 33,,직거래,-
경상남도 양산시 북부동,484-13,484,13,(484-13),41.63,202111,12,"8,000",6,2014,북안남2길 25,,중개거래,경남 양산시
경상남도 양산시 북부동,134-3,134,3,북부주공,40.45,202111,1,"5,800",2,1984,북안북7길 36,,직거래,-
경상남도 양산시 북부동,462-5,462,5,삼보,52.38,202111,25,"17,000",4,1985,북안남1길 19,,중개거래,경남 양산시
경상남도 양산시 북부동,883,883,0,양산북부동지안스로가아파트,70.814,202111,1,"27,800",24,2019,호국학도병길 17,,중개거래,경남 양산시
경상남도 양산시 북부동,883,883,0,양산북부동지안스로가아파트,70.8882,202111,8,"27,500",26,2019,호국학도병길 17,,중개거래,경남 양산시
경상남도 양산시 북부동,883,883,0,양산북부동지안스로가아파트,70.8882,202111,10,"26,800",27,2019,호국학도병길 17,,직거래,-
경상남도 양산시 북부동,883,883,0,양산북부동지안스로가아파트,70.8227,202111,20,"28,600",16,2019,호국학도병길 17,,중개거래,경남 양산시
경상남도 양산시 북정동,434,434,0,대동,49.71,202111,12,"7,250",10,1993,북정중앙로 62,,중개거래,경남 양산시
경상남도 양산시 북정동,434,434,0,대동,49.71,202111,19,"8,100",7,1993,북정중앙로 62,,중개거래,경남 양산시
경상남도 양산시 북정동,436,436,0,대동빌라트,84.97,202111,6,"14,000",7,1998,북정로 118,,중개거래,경남 양산시
경상남도 양산시 북정동,436,436,0,대동빌라트,71.95,202111,17,"13,500",6,1998,북정로 118,,중개거래,경남 양산시
경상남도 양산시 북정동,436,436,0,대동빌라트,84.97,202111,20,"15,000",4,1998,북정로 118,,중개거래,경남 양산시
경상남도 양산시 북정동,708,708,0,동부,59.99,202111,22,"6,200",2,1998,고향의봄10길 27,,중개거래,경남 양산시
경상남도 양산시 북정동,437,437,0,동원,59.84,202111,19,"11,650",14,1995,북정로 116,,중개거래,경남 양산시
경상남도 양산시 북정동,884-2,884,2,새롬성원네오파트,84.8633,202111,3,"23,700",15,2005,북정서길 16,,중개거래,경남 양산시
경상남도 양산시 북정동,884-2,884,2,새롬성원네오파트,70.524,202111,18,"21,500",12,2005,북정서길 16,,중개거래,경남 양산시
경상남도 양산시 삼호동,169,169,0,대동이미지타운1,59.3538,202111,6,"9,900",10,2004,대운로 354,,중개거래,경남 양산시
경상남도 양산시 삼호동,169,169,0,대동이미지타운1,59.3538,202111,17,"9,400",6,2004,대운로 354,,직거래,-
경상남도 양산시 삼호동,169,169,0,대동이미지타운1,59.3538,202111,26,"11,900",12,2004,대운로 354,,중개거래,경남 양산시
경상남도 양산시 삼호동,169,169,0,대동이미지타운1,59.3538,202111,29,"9,600",1,2004,대운로 354,,중개거래,경남 양산시
경상남도 양산시 삼호동,171,171,0,대동이미지타운2,59.3538,202111,3,"9,550",6,2004,대운로 338,,중개거래,경남 양산시
경상남도 양산시 삼호동,171,171,0,대동이미지타운2,59.3538,202111,4,"8,800",1,2004,대운로 338,,중개거래,경남 양산시
경상남도 양산시 삼호동,171,171,0,대동이미지타운2,59.3538,202111,8,"8,100",1,2004,대운로 338,,직거래,-
경상남도 양산시 삼호동,171,171,0,대동이미지타운2,59.3538,202111,8,"10,400",13,2004,대운로 338,,중개거래,경남 양산시
경상남도 양산시 삼호동,171,171,0,대동이미지타운2,59.3538,202111,9,"9,300",1,2004,대운로 338,,직거래,-
경상남도 양산시 삼호동,171,171,0,대동이미지타운2,59.3538,202111,15,"9,500",2,2004,대운로 338,,직거래,-
경상남도 양산시 삼호동,171,171,0,대동이미지타운2,59.3538,202111,22,"11,000",15,2004,대운로 338,,중개거래,경남 양산시
경상남도 양산시 삼호동,171,171,0,대동이미지타운2,59.3538,202111,23,"11,900",3,2004,대운로 338,,중개거래,경남 양산시
경상남도 양산시 삼호동,171,171,0,대동이미지타운2,59.3538,202111,26,"11,450",10,2004,대운로 338,,중개거래,경남 양산시
경상남도 양산시 삼호동,171,171,0,대동이미지타운2,59.3538,202111,26,"9,400",6,2004,대운로 338,,중개거래,경남 양산시
경상남도 양산시 삼호동,861,861,0,웅상신도시푸르지오,75.6961,202111,9,"18,500",6,2007,삼호로 74,,직거래,-
